BibNum,Title,Author,ISBN,PublicationYear,Publisher,Subjects,ItemType,ItemCollection,FloatingItem,ItemLocation,ReportDate,ItemCount
2083884,A collection of beauties at the height of their popularity : a novel / Whitney Otto.,"Otto, Whitney",0375505458,c2002.,"Random House,","Young adults Fiction, Bars Drinking establishments Fiction, San Francisco Calif Fiction, Bildungsromans",acbk,cafic,NA,cen,2017-09-01T00:00:00.000,1
2697048,"Celtic Thunder [videorecording] : Christmas / producer, Sharon Browne ; director, Julia Knowles.",Celtic Thunder (Musical group : 2007-),,c2010.,"Decca : Distributed by Universal Music Distribution,","Christmas music, Carols English, Concert films",acdvd,cadvdnf,NA,cen,2017-09-01T00:00:00.000,3
2833067,Miss Peregrine's Home for Peculiar Children / Ransom Riggs.,"Riggs, Ransom","1410450236, 9781410450234",2012.,"Thorndike Press,","Grandfathers Juvenile fiction, Orphanages Juvenile fiction, Islands Juvenile fiction, Mystery and detective stories, Wales Juvenile fiction, Large type books Juvenile fiction, Paranormal fiction",acbk,nylp,Floating,bea,2017-09-01T00:00:00.000,1
1303954,The legendary Italian westerns [sound recording] / Ennio Morricone.,"Morricone, Ennio",,p1990.,"RCA : Distributed by BMG Music,",Motion picture music Excerpts,accd,nacd,Floating,bro,2017-09-01T00:00:00.000,1
2216058,The floating book / Michelle Lovric.,"Lovric, Michelle",0060578564,c2003.,"ReganBooks,","Printing Fiction, Printers Fiction, Venice Italy Fiction, Historical fiction",acbk,cafic,NA,cen,2017-09-01T00:00:00.000,1
2959221,"Powers. [3], Little deaths / created and produced by Brian Michael Bendis & Michael Avon Oeming ; color art, Pete Pantazis & Pat Garrahy with Brian Michael Bendis ; letters, Ken Bruzenak & Pat Garrahy with Brian Michael Bendis.","Bendis, Brian Michael","0785159843, 9780785159841",c2011.,"Marvel Worldwide,","Superheroes Comic books strips etc, Police Comic books strips etc, Homicide investigation Comic books strips etc, Groupies Comic books strips etc, Graphic novels, Mystery comic books strips etc",acbk,nacomic,NA,net,2017-09-01T00:00:00.000,1
1804689,A field guide to western trees : Eastern [i.e. Western] United States and Canada / George A. Petrides ; illustrated by Olivia Petrides.,"Petrides, George A.",0395904544,1998.,"Houghton Mifflin,","Trees West U S Identification, Trees Canada Western Identification, Trees West U S Pictorial works, Trees Canada Western Pictorial works",acbk,nanf,NA,glk,2017-09-01T00:00:00.000,1
2935743,Angry birds playground : dinosaurs : a prehistoric adventure / by Jill Esbaum ; dinosaur art by Franco Tempesta.,"Esbaum, Jill","1426313241, 142631325X, 9781426313240, 9781426313257",c2013.,"National Geographic,","Dinosaurs Juvenile literature, Fossils Juvenile literature, Angry Birds Game Juvenile literature, Fossils",jcbk,ncnf,NA,col,2017-09-01T00:00:00.000,1
2566973,Poppy and Ereth / Avi ; illustrated by Brian Floca.,"Avi, 1937-","0061119695, 0061119709, 9780061119699, 9780061119705",2009.,"HarperCollinsPublishers,","White footed mouse Fiction, Mice Juvenile fiction, Porcupines Juvenile fiction, Bats Juvenile fiction, Friendship Fiction, Adventure stories",jcbk,ncfic,NA,net,2017-09-01T00:00:00.000,1
441852,,,,,,,acmus,camus,NA,cen,2017-09-01T00:00:00.000,1
2900921,Al Capone does my homework / Gennifer Choldenko.,"Choldenko, Gennifer, 1957-","0803734727, 9780803734722",c2013.,"Dial Books for Young Readers,","United States Penitentiary Alcatraz Island California Juvenile fiction, Alcatraz Island Calif History 20th century Juvenile fiction, Swindlers and swindling Juvenile fiction, Fires Juvenile fiction, Autism Juvenile fiction, Brothers and sisters Juvenile fiction, Brothers and sisters Fiction",jcbk,ccfic,NA,cen,2017-09-01T00:00:00.000,1
3164326,Strawberry Shortcake. Berry bake shop [videorecording] / American Greetings.,,,[2015],"20th Century Fox Home Entertainment,","Strawberry Shortcake Fictitious character Juvenile drama, Friendship Juvenile drama, Childrens television programs, Animated television programs, Fiction television programs, Television series, Video recordings for the hearing impaired",jcdvd,ncdvd,Floating,cap,2017-09-01T00:00:00.000,1
2582997,Report to Congress for the period of ... / United States Maritime Commission.,United States. Maritime Commission,,1937-1950.,"U.S. G.P.O.,","Merchant marine United States Periodicals, Shipping United States Periodicals",arbk,caref,NA,cen,2017-09-01T00:00:00.000,3
450744,Eroticon; [music] seven piano-pieces rev. and fingered by William Scharfenberg.,"Jensen, Adolf, 1837-1879",,c1889.,"Schirmer,",Piano music,acmus,camus,NA,cen,2017-09-01T00:00:00.000,1
3032381,"The forks over knives plan : how to transition to the life-saving, whole-food, plant-based diet / Alona Pulde, M.D. and Matt Lederman, M.D. ; with Marah Stets and Brian Wendel ; recipes by Darshana Thacker and Del Sroufe.","Pulde, Alona.","1476753296, 9781476753294",2014.,"Simon & Schuster,","Natural foods Health aspects, Veganism Health aspects, Cooking Natural foods, Vegan cooking, Menus, Cookbooks",acbk,nanf,NA,cap,2017-09-01T00:00:00.000,1
2049266,"America and the intellectual cold wars in Europe : Shepard Stone between philanthropy, academy, and diplomacy / Volker R. Berghahn.","Berghahn, Volker R. (Volker Rolf), 1938-",0691074798,2001.,"Princeton University Press,","Stone Shepard, Cold War Public opinion, Public opinion Europe History 20th century, Ideology, Anti Americanism Europe, Economic assistance American Europe, United States Foreign public opinion European, United States Relations Europe, Europe Relations United States, United States Cultural policy, United States Foreign relations 1945 1989 Public opinion",acbk,canf,NA,cen,2017-09-01T00:00:00.000,1
2639784,"Current diagnosis & treatment, surgery.",,,,McGraw-Hill Medical,"Surgery, Diagnosis Surgical Handbooks manuals etc, Surgery Operative Handbooks manuals etc",arbk,cs7r,NA,cen,2017-09-01T00:00:00.000,1
2973939,Kicking the sky : a novel / Anthony De Sa.,"De Sa, Anthony","156512927X, 9781565129276",2014.,"Algonquin Books of Chapel Hill,","Boys Fiction, Portuguese Canada Fiction, Toronto Ont Fiction, Bildungsromans, Domestic fiction",acbk,cafic,NA,cen,2017-09-01T00:00:00.000,1
2926288,Musk Ox counts / Erin Cabatingan ; illustrated by Matthew Myers.,"Cabatingan, Erin","1596437987, 9781596437982",2013.,"Roaring Brook Press,","Muskox Juvenile fiction, Zebras Juvenile fiction, Counting Juvenile fiction, Counting Fiction, Humorous stories",jcbk,ncpic,NA,gwd,2017-09-01T00:00:00.000,1
2695359,"The low GI guide to living well with PCOS : lose weight, boost fertility and gain control over polycystic ovarian syndrome with the glycemic index / Jennie Brand-Miller, Nadir R. Farid, Kate Marsh ; recipes by Chrissy Freer ... [and others].","Brand Miller, Janette, 1952-","073821390X, 9780738213903",c2011.,"Da Capo Press,","Polycystic ovary syndrome, Polycystic ovary syndrome Diet therapy, Glycemic index",acbk,nanf,NA,lcy,2017-09-01T00:00:00.000,1
2496929,Balto [videorecording] / Universal Pictures ; Amblin Entertainment ; produced by Steve Hickner ; directed by Simon Wells ; story by Cliff Ruby & Elana Lesser ; screenplay by Cliff Ruby ... [and others].,,"0783219601, 9780783219608",2002.,"Universal Studios Home Video,","Balto Dog Juvenile drama, Sled dogs Juvenile drama, Human animal relationships Juvenile drama, Animated films, Childrens films, Fiction films, Animal films, Video recordings for the hearing impaired",jcdvd,ncdvd,Floating,nga,2017-09-01T00:00:00.000,1
3118062,Exposed / Brighton Walsh.,"Walsh, Brighton.","125005964X, 9781250059642",2015.,"St. Martin's Griffin,","Young women Fiction, Criminals Fiction, Man woman relationships Fiction, Love stories, Romantic suspense fiction",acbk,cafic,NA,cen,2017-09-01T00:00:00.000,1
517562,Mississippi to Madrid : memoir of a Black American in the Abraham Lincoln Brigade / by James Yates.,"Yates, James, 1906-","0940880199, 0940880202",c1989.,"Open Hand Pub.,","Yates James 1906, Spain Ej‚rcito Popular de la Rep£blica Brigada Internacional XV Biography, African Americans Biography, African Americans Spain Biography, Spain History Civil War 1936 1939 Participation African American",acbk,naaanf,NA,dth,2017-09-01T00:00:00.000,1
2653487,"On the town [sound recording] / Leonard Bernstein, music ; Betty Comden & Adolph Green, lyrics.","Bernstein, Leonard, 1918-1990",,p1998.,"Sony Classical/Columbia/Legacy,",Musicals,accd,cacd,NA,cen,2017-09-01T00:00:00.000,2
3149247,Trace [sound recording] / Son Volt.,Son Volt (Musical group),,p2015.,"Rhino/Warner Bros.,","Rock music 1991 2000, Country music 1991 2000",accd,cacd,NA,cen,2017-09-01T00:00:00.000,2
2363867,A million dots / Andrew Clements ; illustrated by Mike Reed.,"Clements, Andrew, 1949-",0689858248,c2006.,"Simon & Schuster Books for Young Readers,",Million The number Juvenile literature,jcbk,ncnf,NA,lcy,2017-09-01T00:00:00.000,1
2721929,"Good night, world / words by Willa Perlman ; pictures by Carolyn Fisher.","Perlman, Willa","1442401974, 9781442401976",2011.,"Beach Lane Books,","Stories in rhyme Juvenile fiction, Bedtime Juvenile fiction",jcbk,ncpic,NA,rbe,2017-09-01T00:00:00.000,1
1801370,"Charts and publications. 2, United States Pacific Coast, including Hawaii, Guam, and Samoa Islands.",,,,"National Oceanic and Atmospheric Administration, National Ocean Service,","Nautical charts Pacific Coast U S Catalogs Periodicals, Nautical charts Hawaii Catalogs Periodicals, Nautical charts Mariana Islands Catalogs Periodicals, Nautical charts Samoan Islands Catalogs Periodicals",acmap,canf,NA,cen,2017-09-01T00:00:00.000,1
3044157,"Gluten-free artisan bread in five minutes a day : the baking revolution continues with 90 new, delicious, and easy recipes made with gluten-free flours / Jeff Hertzberg, M.D. and Zoë François ; photographs by Stephen Scott Gross.","Hertzberg, Jeff","1250018315, 9781250018311",2014.,"Thomas Dunne Books/St. Martin's Press,","Gluten free diet Recipes, Bread, Cooking Bread, COOKING Courses Dishes Bread, COOKING Methods Baking, Cookbooks",acbk,canf,NA,cen,2017-09-01T00:00:00.000,2
251291,Our navy for a thousand years; a concise account of all the principal operations in which the British navy has been engaged from the reign of King Alfred to the present time.,"Eardley-Wilmot, Sydney Marow, Sir, 1847-1929.",,[1932?],S. Low,"Great Britain Royal Navy History, Great Britain History Naval",arbk,caref,NA,cen,2017-09-01T00:00:00.000,1
3091442,The horse Comanche [sound recording] / Chadwick Stokes.,"Stokes, Chadwick.",,[2015],"Ruff Shod Records,",Popular music 2011 2020,accd,nacd,Floating,net,2017-09-01T00:00:00.000,1
3082810,Mama Seeton's whistle / by Jerry Spinelli ; art by LeUyen Pham.,"Spinelli, Jerry","0316122173, 9780316122177",2015.,"Little, Brown and Company,","Whistling Juvenile fiction, Mother and child Juvenile fiction, Families Juvenile fiction",jcbk,ncpic,NA,bea,2017-09-01T00:00:00.000,1
1873603,Structural details manual / David R. Williams.,"Williams, David R., P.E.",0070704430,c1999.,"McGraw Hill,",Building Details,acbk,canf,NA,cen,2017-09-01T00:00:00.000,1
345206,Handbook of structural concrete / edited by F.K. Kong ... [and others].,,0070115737,1983.,"McGraw-Hill,",Concrete Handbooks manuals etc,arbk,caref,NA,cen,2017-09-01T00:00:00.000,1
3262481,"The 5 second rule : transform your life, work, and confidence with everyday courage / Mel Robbins.","Robbins, Mel, 1968-","1682612384, 9781682612385",2017.,"Savio Republic,","Self esteem Psychological aspects, Courage Popular works, Motivation Psychology",acbk,nanf,NA,bro,2017-09-01T00:00:00.000,1
2973471,Side effects may vary / Julie Murphy.,"Murphy, Julie, 1985-","006224535X, 9780062245359",[2014],"Balzer + Bray, an imprint of HarperCollinsPublishers,","Leukemia Juvenile fiction, Revenge Juvenile fiction, Interpersonal relations Juvenile fiction, Love Fiction, Friendship Fiction",acbk,nyfic,NA,wts,2017-09-01T00:00:00.000,1
3093908,The tricks and treats of Halloween / by Angela Murphy ; illustrated by Rich Wake.,"Murphy, Angela.","1481409786, 1481409794, 9781481409780, 9781481409797",[2014],"Simon Spotlight,",Halloween Juvenile literature,jcbk,nchol,NA,lcy,2017-09-01T00:00:00.000,1
2760676,Let's throw a St. Patrick's Day party! / Rachel Lynette.,"Lynette, Rachel","1448825741, 144882737X, 1448827388, 9781448825745, 9781448827374, 9781448827381",2012.,"PowerKids Press,","Saint Patricks Day decorations Juvenile literature, Saint Patricks Day Juvenile literature, Cooking Irish Juvenile literature, Childrens parties Juvenile literature, Parties",jcbk,nchol,NA,bro,2017-09-01T00:00:00.000,1
2001090,Hens dancing / Raffaella Barker.,"Barker, Raffaella, 1964-",0375503862,2001.,"Random House,","Single mothers Fiction, Mother and child Fiction, Norfolk England Fiction, Domestic fiction, Pastoral fiction",acbk,cafic,NA,cen,2017-09-01T00:00:00.000,1
2774333,Why be happy when you could be normal? / Jeanette Winterson.,"Winterson, Jeanette, 1959-","0802120105, 9780802120106",[2012].,"Grove Press,","Winterson Jeanette 1959, Lesbians England Biography, Authors English Biography, Women authors Biography, Mothers and daughters Biography",acbk,nab,NA,lcy,2017-09-01T00:00:00.000,1
2667150,Henry and the bully / Nancy Carlson.,"Carlson, Nancy L.","0670011487, 9780670011483",2010.,"Viking,","Bullies Fiction, Mice Juvenile fiction, Animals Fiction, Schools Fiction",jcbk,ncpic,NA,lcy,2017-09-01T00:00:00.000,1
1785040,Sóng trôi : tập truyện / Ngự Thuyét.,Ngự Thuyét,,1996.,"Thanh Văn,",,acbk,caln,NA,cen,2017-09-01T00:00:00.000,1
2622635,A very big bunny / Marisabina Russo.,"Russo, Marisabina","0375844635, 037594463X, 9780375844638, 9780375944635",c2010.,"Schwartz & Wade Books,","Size Fiction, Individuality Juvenile fiction, Schools Fiction, Friendship Fiction, Rabbits Juvenile fiction",jcbk,ncpic,NA,swt,2017-09-01T00:00:00.000,1
258271,"Massachusetts memorial to her soldiers and sailors who died in the Department of No. Carolina, 1861-1865, dedicated at New Bern, No. Carolina, November 11, 1908.","Gardner, James Browne, 1842-",,[1909],"[Gardner and Taplin],","Massachusetts Militia, North Carolina History Civil War 1861 1865, United States History Civil War 1861 1865 Regimental histories Massachusetts, National Cemetery New Bern N C",arbk,caref,NA,cen,2017-09-01T00:00:00.000,1
3286332,Lowlands : [a novel] / Terence Gallagher.,"Gallagher, Terence","1604891912, 9781604891911",[2017],"Livingston Press, The University of West Alabama,","High school students Fiction, Bildungsromans, Time travel Fiction, Queens New York N Y Fiction, Ireland Fiction, Scotland Fiction, Young adult fiction, Coming of age Fiction, Celts Fiction, Teenage boys Fiction, Queens New York N Y Fiction",acbk,nyfic,NA,bal,2017-09-01T00:00:00.000,1
204414,Ways and means of using birds in combating noxious insects; proceedings of conferences held on 25-28 November 1953 and 21-23 December 1954. Edited by L.P. Poznanin. [Translated by E. Rosenthal].,Soviet Union. Upravlenie po zapovednikam i okhotnichʹemu khoz︠i︡aĭstvu,,1956 [1960],"Ministry of Agriculture of the USSR, [Israel Program for Scientific Translations; available from the Office of Technical Services, Washington],","Beneficial birds Congresses, Insect pests Biological control Congresses",arbk,cs7r,NA,cen,2017-09-01T00:00:00.000,1
3056858,Strangers / Bill Pronzini.,"Pronzini, Bill","1410470857, 9781410470850",2014.,"Thorndike Press, a part of Gale, Cengage Learning,","Teenage boys Fiction, Rape Investigation Fiction, Rapists Fiction, Nameless Detective Fictitious character Fiction, Private investigators Nevada Fiction, Large type books, Suspense fiction, Mystery fiction",acbk,nalpfic,Floating,hip,2017-09-01T00:00:00.000,1
1591913,Home to Harlem / by Claude McKay ; foreword by Wayne F. Cooper.,"McKay, Claude, 1890-1948","1555530230, 1555530240, 1555530249",c1987.,"Northeastern University Press,",,acbk,nafic,NA,rbe,2017-09-01T00:00:00.000,1
2730727,Jasmine and the treasure chest / written by Katy Kit ; illustrated by Tom Knight..,"Kit, Katy","0807550809, 0807550817, 9780807550809, 9780807550816",2011.,"Albert Whitman & Co.,","Mermaids Fiction, Buried treasure Fiction, Mystery and detective stories",jcbk,ncef,NA,mag,2017-09-01T00:00:00.000,1
2918726,Oil and honey [sound recording] : [the education of an unlikely activist] / Bill McKibben.,"McKibben, Bill","1427233462, 9781427233462",p2013.,"Macmillan Audio,","McKibben Bill, Environmentalism United States, Climatic changes Environmental aspects, Petroleum industry and trade Environmental aspects, Petroleum industry and trade Political aspects United States, Environmentalists United States Biography, Beekeepers United States Biography",accd,cacdnf,NA,cen,2017-09-01T00:00:00.000,2
2638542,"End your addiction now : the proven nutritional supplement program that can set you free / Charles Gant, Greg Lewis.","Gant, Charles","0757003133, 9780757003134",c2010.,"Square One Publishers,",Substance abuse Nutritional aspects,acbk,nanf,NA,net,2017-09-01T00:00:00.000,1
2449232,Spinning in the old way : how (and why) to make your own yarn with a high-whorl handspindle / by Priscilla A. Gibson-Roberts ; with illustrations by Susan Strawn ; based on drawings by Priscilla A. Gibson-Roberts.,"Gibson-Roberts, Priscilla A.","0966828984, 9780966828986",c2006.,"Nomad Press,","Hand spinning, Spun yarns",acbk,nanf,NA,gwd,2017-09-01T00:00:00.000,1
2830815,The secret lives of codebreakers : the men and women who cracked the Enigma code at Bletchley Park / Sinclair McKay.,"McKay, Sinclair","0452298717, 9780452298712",c2012.,"Penguin Group,","Great Britain Government Communications Headquarters History, World War 1939 1945 Cryptography, World War 1939 1945 Electronic intelligence Great Britain, Bletchley Park Milton Keynes England History",acbk,canf,NA,cen,2017-09-01T00:00:00.000,1
3136799,Follow me! : animal parents and babies / Shira Evans.,"Evans, Shira","1426323476, 1426323484, 9781426323478, 9781426323485",[2016],"National Geographic,","Parental behavior in animals Juvenile literature, Familial behavior in animals Juvenile literature, Animal behavior Juvenile literature, Animals Infancy Juvenile literature, Parental behavior in animals, Familial behavior in animals, Animal behavior, Animals Infancy",jcbk,ncenf,NA,rbe,2017-09-01T00:00:00.000,1
3102588,Sick in the head : conversations about life and comedy / Judd Apatow.,"Apatow, Judd, 1967-","0812997573, 9780812997576",[2015],"Random House,","Comedians United States Interviews, Stand up comedy United States, Television actors and actresses United States Interviews, Motion picture actors and actresses United States Interviews, HUMOR Form Anecdotes, PERFORMING ARTS Comedy, PERFORMING ARTS Film Video General",acbk,nanf,NA,rbe,2017-09-01T00:00:00.000,1
2865436,Lincoln's Gettysburg address : a pictorial interpretation / painted by James Daugherty.,"Daugherty, James, 1889-1974","0807545503, 9780807545508",2013.,"Albert Whitman & Co.,","Lincoln Abraham 1809 1865 Gettysburg address Juvenile literature, Gettysburg Battle of Gettysburg Pa 1863 Juvenile literature",jcbk,naover,NA,nga,2017-09-01T00:00:00.000,1
2627459,Christmas chants [sound recording] / Gregorian.,Gregorian (Musical group),,p2009.,"Curb Records,","Christmas music, Carols English",accd,nacd,Floating,rbe,2017-09-01T00:00:00.000,1
2389604,Kids inventing : a handbook for young inventors / Susan Casey.,"Casey, Susan (Susan Mary)","0471660868, 9780471660866",2005.,"John Wiley,","Inventions Juvenile literature, Children as inventors Juvenile literature, Inventors Juvenile literature",jcbk,ncnf,NA,dth,2017-09-01T00:00:00.000,1
2016155,Grief pool : poems / by Jeff Crandall.,"Crandall, Jeff",0967982405,c2000.,"Firestorm Press,",,acbk,canf,NA,cen,2017-09-01T00:00:00.000,1
1731789,New Scottish writing / edited by Harry Ritchie.,,0747528241,1996.,"Bloomsbury Pub.,","English literature Scottish authors, English literature 20th century, Scotland Literary collections",acbk,canf,NA,cen,2017-09-01T00:00:00.000,1
3254362,"We'll always have Casablanca : the life, legend, and afterlife of Hollywood's most beloved movie / Noah Isenberg.","Isenberg, Noah William.","0393243125, 9780393243123",c2017.,"W. W. Norton & Company,","Casablanca Motion picture, Casablanca Motion picture History, Motion pictures Production and direction United States",acbk,nanf,NA,nga,2017-09-01T00:00:00.000,1
438742,,,,,,,acmus,camus,NA,cen,2017-09-01T00:00:00.000,1
2802318,Making babies : stumbling into motherhood / Anne Enright.,"Enright, Anne, 1962-","0393078280, 9780393078282","2012, c2004.","W.W. Norton,","Motherhood, Parenting",acbk,canf,NA,cen,2017-09-01T00:00:00.000,1
3204880,Hidden Christmas : the surprising truth behind the birth of Christ / Timothy Keller.,"Keller, Timothy, 1950-","0735221650, 9780735221659",[2016],"Viking,","Jesus Christ Nativity, Christmas, Christianity Essence genius nature, Christian life, RELIGION Christian Life Inspirational, RELIGION Holidays Christmas Advent",acbk,canf,NA,cen,2017-09-01T00:00:00.000,2
2835411,The real name of God : embracing the full essence of the divine / Wayne Dosick.,"Dosick, Wayne D., 1947-","1594774730, 9781594774737",c2012.,"Inner Traditions,",God Judaism Name,acbk,canf,NA,cen,2017-09-01T00:00:00.000,1
3181806,"Avengers assemble. Civil war / based on the TV series written by Danielle Wolff, Jacob Semahn, Kevin Burke & Chris ""Doc"" Wyatt ; directed by Phil Pignotti & Tim Eldred ; adapted by Joe Caramagna ; art by Marvel Animation.","Caramagna, Joe","1302901648, 9781302901646",[2016],"Marvel Worldwide, Inc., a subsidiary of Marvel Entertainment, LLC,","Superheroes Comic books strips etc, Adventure and adventurers Comic books strips etc, Cartoons and comics, Comics Graphic works",jcbk,nccomic,NA,uni,2017-09-01T00:00:00.000,1
3077219,Rebel power! / written by Lauren Nesworthy.,"Nesworthy, Lauren.","1465435956, 1465435964, 9781465435958, 9781465435965",2015.,"DK Publishing,","Star Wars rebels Television program Juvenile literature, Star Wars films Juvenile literature, Imaginary wars and battles Juvenile fiction, Space warfare Juvenile fiction, Extraterrestrial beings Juvenile fiction",jcbk,ncrdr,Floating,rbe,2017-09-01T00:00:00.000,1
2840736,Domestic malice : a novel / by Jessica Fletcher and Donald Bain.,"Bain, Donald, 1935-","0451238036, 9780451238030",2012.,"Obsidian,","Fletcher Jessica Fiction, Women novelists Fiction, Mystery fiction",acbk,namys,Floating,dth,2017-09-01T00:00:00.000,1
2731293,Middle of everywhere [sound recording] / Pokey LaFarge and the South City Three.,"LaFarge, Pokey",,p2011.,"Free Dirt Records,","Popular music 2011 2020, Blues Music 2011 2020, Country music 2011 2020",accd,cacd,NA,cen,2017-09-01T00:00:00.000,2
2498521,Cuộc du lịch kỳ diệu của Nin Hơ Gớc Xơn / Xen Ma La Gớc Lốp.,"Lagerlöf, Selma, 1858-1940",,2007.,"Nhà xuất bản Văn hóa - thông tin,","Geese Juvenile fiction, Sweden Juvenile fiction, Conduct of life Juvenile fiction, Geese Fiction, Sweden Fiction, Conduct of life Fiction, Fantasy, Vietnamese language materials",jcbk,ccln,NA,cen,2017-09-01T00:00:00.000,1
2946394,"Capturing the light : the birth of photography, a true story of genius and rivalry / Roger Watson and Helen Rappaport.","Watson, Roger (Museum curator)","1250009707, 9781250009708",2013.,"St. Martin's Press,","Daguerre Louis Jacques Mand‚ 1787 1851, Talbot William Henry Fox 1800 1877, Photographers France Biography, Photographers England Biography, Inventors France Biography, Inventors England Biography, Photography France History 19th century, Photography England History 19th century",acbk,nanf,NA,fre,2017-09-01T00:00:00.000,1
2111930,Defying Hitler : a memoir / Sebastian Haffner ; translated by Oliver Pretzel.,"Haffner, Sebastian",0374161577,2002.,"Farrar, Straus and Giroux,","Haffner Sebastian, Historians Germany Biography, National socialism, Germany History 1918 1933",acbk,canf,NA,cen,2017-09-01T00:00:00.000,1
3177459,Victor Frankenstein [videorecording] / Twentieth Century Fox ; directed by Paul McGuigan ; screen story and screenplay by Max Landis ; produced by John Davis ; a Davis Entertainment Company production.,,,[2016],"Twentieth Century Fox Home Entertainment,","Frankenstein Victor Fictitious character Drama, Frankensteins monster Fictitious character Drama, Human experimentation in medicine Drama, Scientists Drama, Monsters Drama, Science fiction films, Thrillers Motion pictures, Fiction films, Feature films, Video recordings for the hearing impaired, Video recordings for people with visual disabilities",acdvd,nadvd,Floating,glk,2017-09-01T00:00:00.000,3
3165861,The complete photo guide to cardmaking / Judi Watanabe ; photographs: Rob Bostick and Judi Watanabe.,"Watanabe, Judi, 1963-","1589238826, 9781589238824",[2016],"Creative Publishing International, an imprint of Quarto Publishing Group USA Inc.,","Greeting cards, Paper work",acbk,nanf,NA,bea,2017-09-01T00:00:00.000,1
3014817,Daughters of the declaration : how women social entrepreneurs built the American dream / Claire Gaudiani & David Graham Burnett.,"Gaudiani, Claire","1610390318, 9781610390316",c2011.,"PublicAffairs,","Women philanthropists United States History, Social entrepreneurship United States History, Endowments Economic aspects United States, Social change United States History",acbk,canf,NA,cen,2017-09-01T00:00:00.000,2
3106320,Stampede of the supermarket slugs / by Bill Doyle ; illustrated by Scott Altmann.,"Doyle, Bill H., 1968-","0375869344, 0375969349, 9780375869341, 9780375969348",c2012.,"Random House,","Slugs Mollusks Fiction, Cousins Fiction, Magic Fiction, Slugs Mollusks Juvenile fiction, Cousins Juvenile fiction, Magic Juvenile fiction",jcbk,ncef,NA,gwd,2017-09-01T00:00:00.000,1
271815,Elegy written in a country churchyard.,"Gray, Thomas, 1716-1771",,1960.,"A.J. St. Onge,",,arbk,cs8r,NA,cen,2017-09-01T00:00:00.000,1
2954535,The Martian : a novel / Andy Weir.,"Weir, Andy","0804139024, 9780804139021","[2014], c2011.","Crown,","Astronauts Fiction, Survival Fiction, Wilderness survival Fiction, Mars Planet, Science fiction",acbk,nasf,NA,nhy,2017-09-01T00:00:00.000,1
1706536,Oh pray my wings are gonna fit me well / Maya Angelou.,"Angelou, Maya",0679457070,[c1997],"Random House,",,acbk,canf,NA,cen,2017-09-01T00:00:00.000,1
3264005,The wishing foxes / Margaret Read MacDonald with Jen and Nat Whitman ; illustrated by Kitty Harvill.,"MacDonald, Margaret Read, 1940-","1945268018, 9781945268014",2017.,"Plum Street Publishers,","Folklore Appalachian Region Juvenile literature, Folklore Appalachian Region",jcbk,ncfft,NA,col,2017-09-01T00:00:00.000,1
2673420,Malta / Sean Sheehan and Yong Jui Lin.,"Sheehan, Sean, 1951-","1608700240, 9781608700240",c2011.,"Marshall Cavendish Benchmark,",Malta Juvenile literature,jcbk,ncnf,NA,bro,2017-09-01T00:00:00.000,1
562584,"A journal by Thos. Hughes for his amusement, & designed only for his perusal by the time he attains the age of 50 if he lives so long. (1778-1789) With an introd. by E. A. Benians.","Hughes, Thomas, 1759 or 60-1790.",,1947.,"University Press,","Hughes Thomas 1759 or 60 1790, Canada Description and travel, United States History Revolution 1775 1783 Prisoners and prisons, United States History Revolution 1775 1783 Personal narratives British",arbk,cs9r,NA,cen,2017-09-01T00:00:00.000,1
2900075,Toys in space / by Mini Grey.,"Grey, Mini","0307978125, 030797815X, 0307978478, 9780307978127, 9780307978158, 9780307978479",2013.,"Alfred A. Knopf,","Toys Juvenile fiction, Storytelling Juvenile fiction, Night Juvenile fiction",jcbk,ncpic,NA,cap,2017-09-01T00:00:00.000,1
1787791,From the devotions.,"Phillips, Carl, 1959-",1555972632,c1998.,"Graywolf Press,",American poetry,acbk,canf,NA,cen,2017-09-01T00:00:00.000,1
3236201,Prussian blue : a Bernie Gunther novel / Philip Kerr.,"Kerr, Philip","1524756156, 9781524756154",[2017],"Random House Large Print,","Gunther Bernhard Fictitious character Fiction, Private investigators Fiction, Nazis Fiction, Fugitives from justice Fiction, Detective and mystery fiction, Thrillers Fiction, Spy fiction, Large type books",acbk,nalpfic,Floating,dlr,2017-09-01T00:00:00.000,1
2806133,Cole : ninja of Earth / by Greg Farshtey.,"Farshtey, Greg","0545369932, 9780545369930",c2012.,"Scholastic,","Ninja Juvenile fiction, Martial arts Training Juvenile fiction, LEGO toys Juvenile fiction",jcbk,ncef,NA,nga,2017-09-01T00:00:00.000,1
3215746,The wonder of you / Elvis with the Royal Philharmonic Orchestra.,"Presley, Elvis, 1935-1977",,[2016],"RCA/Legacy,","Popular music 2011 2020, Rock music 2011 2020, Rock music, Popular music",accd,nacd,Floating,wts,2017-09-01T00:00:00.000,1
413969,"German art in the 20th century : painting and sculpture 1905-1985 / edited by Christos M. Joachimides, Norman Rosenthal, Wieland Schmied ; with contributions by Werner Becker ... [and others] ; co-ordinating editor, Walter Grasskamp.",,3791307436,c1985.,"Prestel ; Distributed in the U.S.A. by Neues Pub. Co.,","Art German 20th century Exhibitions, Art German Exhibitions",acbk,canf,NA,cen,2017-09-01T00:00:00.000,1
